datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.8817,944.9,METERS,GHCND:USR0000MLIT,47.8139,-109.0167,2020-01-01,1987-01-01,"LITTLE BULLWACKER CREEK MONTAN, MT US"
0.7495,1401.2,METERS,GHCND:USR0000MLNC,46.9681,-112.6353,2020-01-01,2001-01-01,"LINCOLN MONTANA, MT US"
0.9223,1678.5,METERS,GHCND:USR0000MLRC,46.0378,-114.2625,2020-01-01,2008-01-01,"LITTLE ROCK CREEK MONTANA, MT US"
0.9993,938.8,METERS,GHCND:USR0000MMAC,47.7028,-108.4786,2020-01-01,1998-01-01,"MANNING CORRAL DOGTOWN MONTANA, MT US"
0.8119,602,METERS,GHCND:USR0000MMED,48.49,-104.4761,2020-01-01,2005-01-01,"MEDICINE LAKE MONTANA, MT US"
0.8941,975.4,METERS,GHCND:USR0000MMIS,46.85,-114.05,2020-01-01,2002-01-01,"MISSOULA FTS MONTANA, MT US"
0.9993,1005.8,METERS,GHCND:USR0000MNIN,47.0708,-114.4022,2020-01-01,2001-01-01,"NINE MILE MONTANA, MT US"
0.7996,1086.6,METERS,GHCND:USR0000MOSC,47.3283,-108.925,2005-01-01,2001-01-01,"OSCAR MONTANA, MT US"
0.8994,1414.3,METERS,GHCND:USR0000MPAR,47.2697,-114.9161,2020-01-01,2001-01-01,"PARDEE MONTANA, MT US"
0.6995,1030.2,METERS,GHCND:USR0000MPHI,47.8331,-108.6167,1997-01-01,1988-01-01,"PHILLIPS RESERVOIR MONTANA, MT US"
0.9369,1609.3,METERS,GHCND:USR0000MPHL,46.3167,-113.3,2020-01-01,2005-01-01,"PHILIPSBURG MONTANA, MT US"
0.9992,807.4,METERS,GHCND:USR0000MPIN,46.7769,-104.5797,2020-01-01,2000-01-01,"PINE HILL MONTANA, MT US"
0.7772,731.5,METERS,GHCND:USR0000MPLN,47.45,-114.8667,2020-01-01,2003-01-01,"PLAINS MONTANA, MT US"
0.6662,2414,METERS,GHCND:USR0000MPOI,47.0411,-113.9792,2018-01-01,2001-01-01,"POINT 6 MONTANA, MT US"
0.9369,1066.8,METERS,GHCND:USR0000MPOL,48.7825,-114.2803,2020-01-01,2005-01-01,"POLEBRIDGE MONTANA, MT US"
0.9623,738.5,METERS,GHCND:USR0000MPOP,48.1269,-105.0731,2020-01-01,1994-01-01,"POPLAR MONTANA, MT US"
0.538,2509.1,METERS,GHCND:USR0000MPPH,46.8353,-110.7175,2020-01-01,2008-01-01,"PORPHYRY MONTANA, MT US"
0.8744,876.3,METERS,GHCND:USR0000MPRT,47.4111,-107.6686,1998-01-01,1991-01-01,"SOUTH FORK MONTANA, MT US"
0.8512,1885.5,METERS,GHCND:USR0000MPRY,45.3375,-108.4908,2020-01-01,1994-01-01,"PRYOR MOUNTAIN MONTANA, MT US"
0.6359,2039.1,METERS,GHCND:USR0000MRED,44.6833,-111.8333,2020-01-01,1988-01-01,"RED ROCK MONTANA, MT US"
0.5596,1158.2,METERS,GHCND:USR0000MROC,48.255,-109.7836,2020-01-01,1996-01-01,"ROCKY BOY MONTANA, MT US"
0.8415,1440.2,METERS,GHCND:USR0000MSBR,45.1994,-108.7919,2006-01-01,1988-01-01,"SOUTH BRIDGER MONTANA, MT US"
0.7642,1290.8,METERS,GHCND:USR0000MSEE,47.1828,-113.4472,2018-01-01,2002-01-01,"SEELEY LAKE MONTANA, MT US"
0.571,1897.4,METERS,GHCND:USR0000MSET,46.6083,-111.9658,1998-01-01,1992-01-01,"SETH MONTANA, MT US"
0.6661,765,METERS,GHCND:USR0000MSIE,48.0367,-111.7933,2008-01-01,2000-01-01,"SIERRA MONTANA, MT US"
0.8415,1722.1,METERS,GHCND:USR0000MSMI,46.4394,-114.2272,2020-01-01,2002-01-01,"SMITH CREEK MONTANA, MT US"
0.8229,1225.3,METERS,GHCND:USR0000MSOD,45.7289,-108.3967,2020-01-01,2004-01-01,"SODA SPRINGS MONTANA, MT US"
0.8454,1636.8,METERS,GHCND:USR0000MSQU,45.4511,-111.2189,2020-01-01,2008-01-01,"SHENANGO MONTANA, MT US"
0.9405,1002.8,METERS,GHCND:USR0000MSSC,47.5619,-107.5286,2020-01-01,1987-01-01,"SOUTH SAWMILL CREEK MONTANA, MT US"
0.5996,1025.7,METERS,GHCND:USR0000MSTE,46.5131,-114.0911,2020-01-01,2001-01-01,"STEVI MONTANA, MT US"
0.8479,1649,METERS,GHCND:USR0000MSTI,46.8536,-113.3939,2020-01-01,1988-01-01,"STINKWATER CREEK MONTANA, MT US"
0.7935,1389.9,METERS,GHCND:USR0000MSTM,48.7375,-113.4305,2020-01-01,1987-01-01,"ST. MARY MONTANA, MT US"
0.7889,816.9,METERS,GHCND:USR0000MSTR,47.3108,-115.1097,2020-01-01,2002-01-01,"ST. REGIS MONTANA, MT US"
0.9993,949.8,METERS,GHCND:USR0000MSTW,48.5394,-114.5594,2020-01-01,2006-01-01,"STILLWATER MONTANA, MT US"
0.9993,2243.3,METERS,GHCND:USR0000MTEN,46.9142,-110.8528,2004-01-01,1997-01-01,"TENDERFOOT MONTANA, MT US"
0.8415,749.8,METERS,GHCND:USR0000MTHO,47.5806,-115.285,2020-01-01,2002-01-01,"THOMPSON FALLS AIRPORT MONTANA, MT US"
0.6106,1950.7,METERS,GHCND:USR0000MTIM,45.1569,-109.3606,2020-01-01,2003-01-01,"TIMBERCREST MONTANA, MT US"
0.7772,2020.5,METERS,GHCND:USR0000MTPT,45.9347,-113.7383,2020-01-01,2003-01-01,"TEPEE POINT MONTANA, MT US"
0.9467,594.4,METERS,GHCND:USR0000MTRY,48.4667,-115.9167,2020-01-01,2002-01-01,"TROY MONTANA, MT US"
0.8494,1585,METERS,GHCND:USR0000MWEF,45.8181,-114.2631,2020-01-01,2001-01-01,"WEST FORK MONTANA, MT US"
0.7889,975.4,METERS,GHCND:USR0000MWEG,48.5106,-113.9942,2020-01-01,2002-01-01,"WEST GLACIER MONTANA, MT US"
0.8415,1328.9,METERS,GHCND:USR0000MWHH,45.8833,-112.15,2020-01-01,2002-01-01,"WHITEHALL MONTANA, MT US"
0.9993,2317.7,METERS,GHCND:USR0000MWIC,45.2706,-110.5433,2020-01-01,2006-01-01,"WICKED CREEK MONTANA, MT US"
0.666,2674.9,METERS,GHCND:USR0000MWIL,45.1694,-108.3339,1997-01-01,1992-01-01,"WILD HORSE MONTANA, MT US"
0.7218,1738.6,METERS,GHCND:USR0000MWIS,45.7833,-112.9333,2019-01-01,2002-01-01,"WISE RIVER MONTANA, MT US"
0.9699,1590.1,METERS,GHCND:USR0000MWOL,45.3131,-107.1719,2020-01-01,1987-01-01,"WOLF MOUNTAIN MONTANA, MT US"
0.4733,1542.3,METERS,GHCND:USR0000MWSS,46.5344,-110.8853,2020-01-01,2002-01-01,"WHITE SULPHUR SPRING MONTANA, MT US"
0.5995,914.4,METERS,GHCND:USR0000MYAA,48.9167,-115.6567,2020-01-01,2011-01-01,"YAAK UPPER FORD MONTANA, MT US"
0.9992,2804.2,METERS,GHCND:USR0000MYEL,45.1672,-111.3508,2020-01-01,2007-01-01,"YELLOW MULE MONTANA, MT US"
0.9636,1420.4,METERS,GHCND:USR0000MZOR,47.9225,-108.5528,2015-01-01,1988-01-01,"ZORTMAN MINE MONTANA, MT US"
0.9993,1432.6,METERS,GHCND:USS0009A01S,48.17,-109.65,2020-01-01,1997-01-01,"ROCKY BOY, MT US"
0.9993,1844,METERS,GHCND:USS0009C01S,46.79,-109.51,2020-01-01,1979-01-01,"CRYSTAL LAKE, MT US"
0.9993,2773.7,METERS,GHCND:USS0009D06S,45.06,-109.94,2020-01-01,1979-01-01,"FISHER CREEK, MT US"
0.9993,2651.8,METERS,GHCND:USS0009D08S,45.05,-109.91,2020-01-01,1979-01-01,"WHITE MILL, MT US"
0.9755,2392.7,METERS,GHCND:USS0009D16S,45.19,-109.35,2020-01-01,1979-01-01,"COLE CREEK, MT US"
0.9993,1792.2,METERS,GHCND:USS0009D21S,45.24,-109.46,2020-01-01,2001-01-01,"BURNT MOUNTAIN, MT US"
0.9993,1981.2,METERS,GHCND:USS0010C03S,46.11,-110.47,2020-01-01,1979-01-01,"PORCUPINE, MT US"
0.9755,2468.9,METERS,GHCND:USS0010C06S,46.78,-110.62,2020-01-01,1979-01-01,"SPUR PARK, MT US"
0.9993,2468.9,METERS,GHCND:USS0010C08S,46.09,-110.43,2020-01-01,1984-01-01,"S FORK SHIELDS, MT US"
0.9993,1966,METERS,GHCND:USS0010C09S,46.79,-110.68,2020-01-01,1979-01-01,"DEADMAN CREEK, MT US"
0.9993,2316.5,METERS,GHCND:USS0010C15S,46.67,-110.33,2020-01-01,1997-01-01,"DAISY PEAK, MT US"
0.9993,2258.6,METERS,GHCND:USS0010C22S,46.91,-110.85,2020-01-01,2002-01-01,"ONION PARK, MT US"
0.9993,1996.4,METERS,GHCND:USS0010C23S,46.93,-110.9,2020-01-01,2002-01-01,"STRINGER CREEK, MT US"
0.9993,2316.5,METERS,GHCND:USS0010C27S,46.48,-110.71,2020-01-01,2009-01-01,"ELK PEAK, MT US"
0.9993,2240.3,METERS,GHCND:USS0010D07S,45.01,-110.01,2020-01-01,1979-01-01,"NORTHEAST ENTRANCE, MT US"
0.9992,1996.4,METERS,GHCND:USS0010D10S,45.87,-110.93,2020-01-01,2000-01-01,"SACAJAWEA, MT US"
0.9993,2697.5,METERS,GHCND:USS0010D12S,45.22,-110.24,2020-01-01,1981-01-01,"MONUMENT PEAK, MT US"
0.9993,2090.9,METERS,GHCND:USS0010D13S,45.5,-110.97,2020-01-01,1979-01-01,"LICK CREEK, MT US"
0.9993,2468.9,METERS,GHCND:USS0010D16S,45.4,-110.96,2020-01-01,1979-01-01,"SHOWER FALLS, MT US"
0.9993,2691.4,METERS,GHCND:USS0010D24S,45.42,-110.09,2020-01-01,1981-01-01,"PLACER BASIN, MT US"
0.9755,2033,METERS,GHCND:USS0010D31S,45.27,-110.25,2020-01-01,1979-01-01,"BOX CANYON, MT US"
0.9993,2231.1,METERS,GHCND:USS0010D35S,45.89,-110.94,2020-01-01,1995-01-01,"BRACKETT CREEK, MT US"
0.9993,1930.9,METERS,GHCND:USS0010D39S,45.5,-110.08,2020-01-01,2009-01-01,"EAST BOULDER MINE, MT US"
0.9993,2423.2,METERS,GHCND:USS0011C01S,46.56,-111.29,2020-01-01,1979-01-01,"BOULDER MOUNTAIN, MT US"
0.9993,2026.9,METERS,GHCND:USS0011C02S,46.58,-111.27,2020-01-01,1979-01-01,"PICKFOOT CREEK, MT US"
0.9993,2097,METERS,GHCND:USS0011C04S,46.35,-111.85,2020-01-01,1989-01-01,"TIZER BASIN, MT US"
0.9755,2621.3,METERS,GHCND:USS0011D08S,45.02,-111.85,2020-01-01,1979-01-01,"CLOVER MEADOW, MT US"
0.9993,2407.9,METERS,GHCND:USS0011D11S,45.51,-111.92,2020-01-01,1981-01-01,"LOWER TWIN, MT US"
0.9648,2706.6,METERS,GHCND:USS0011D19S,45.27,-111.43,2020-01-01,1992-01-01,"LONE MOUNTAIN, MT US"
0.9993,2529.8,METERS,GHCND:USS0011D28S,45.6,-111.96,2020-01-01,1997-01-01,"ALBRO LAKE, MT US"
0.9993,2255.5,METERS,GHCND:USS0011E03S,44.59,-111.82,2020-01-01,1979-01-01,"LAKEVIEW RIDGE, MT US"
0.9993,2042.2,METERS,GHCND:USS0011E07S,44.66,-111.09,2020-01-01,1999-01-01,"WEST YELLOWSTONE, MT US"
0.9993,2438.4,METERS,GHCND:USS0011E24S,44.79,-111.71,2020-01-01,1979-01-01,"TEPEE CREEK, MT US"
0.9993,2743.2,METERS,GHCND:USS0011E29S,44.96,-111.29,2020-01-01,1983-01-01,"CARROT BASIN, MT US"
0.9993,2072.6,METERS,GHCND:USS0011E30S,44.61,-111.15,2020-01-01,1980-01-01,"WHISKEY CREEK, MT US"
0.9993,2362.2,METERS,GHCND:USS0011E31S,44.59,-111.12,2020-01-01,1989-01-01,"MADISON PLATEAU, MT US"
0.9993,2490.2,METERS,GHCND:USS0011E35S,44.51,-111.13,2020-01-01,1979-01-01,"BLACK BEAR, MT US"
0.9993,2392.7,METERS,GHCND:USS0011E38S,44.95,-111.36,2020-01-01,1986-01-01,"BEAVER CREEK, MT US"
0.9369,2133.6,METERS,GHCND:USS0011E39S,44.98,-111.95,2020-01-01,1989-01-01,"SHORT CREEK, MT US"
0.9993,1752.6,METERS,GHCND:USS0012A02S,48.06,-112.76,2020-01-01,1984-01-01,"DUPUYER CREEK, MT US"
0.9755,1950.7,METERS,GHCND:USS0012B12S,47.92,-112.82,2020-01-01,1979-01-01,"MOUNT LOCKHART, MT US"
0.9993,1706.9,METERS,GHCND:USS0012B13S,47.92,-112.79,2020-01-01,1979-01-01,"WALDRON, MT US"
0.9993,2118.4,METERS,GHCND:USS0012B14S,47.08,-112.73,2020-01-01,1979-01-01,"COPPER CAMP, MT US"
0.9993,1585,METERS,GHCND:USS0012B16S,47.06,-112.6,2020-01-01,1980-01-01,"COPPER BOTTOM, MT US"
0.9755,1816.6,METERS,GHCND:USS0012B17S,47.45,-112.81,2020-01-01,1979-01-01,"WOOD CREEK, MT US"
0.9755,2438.4,METERS,GHCND:USS0012C11S,46.36,-112.26,2020-01-01,1979-01-01,"ROCKER PEAK, MT US"
0.9993,1975.1,METERS,GHCND:USS0012C13S,46.44,-112.19,2020-01-01,1979-01-01,"FROHNER MEADOW, MT US"
0.9993,2139.7,METERS,GHCND:USS0012C22S,46.84,-112.51,2020-01-01,1995-01-01,"NEVADA RIDGE, MT US"
0.9493,2188.5,METERS,GHCND:USS0012D09S,45.8,-112.52,2020-01-01,1981-01-01,"BASIN CREEK, MT US"
0.9993,2529.8,METERS,GHCND:USS0012D11S,45.41,-112.96,2020-01-01,1981-01-01,"MULE CREEK, MT US"
0.9993,2377.4,METERS,GHCND:USS0012E07S,44.79,-112.06,2020-01-01,1979-01-01,"DIVIDE, MT US"
0.9517,2697.5,METERS,GHCND:USS0012E08S,44.47,-112.98,2020-01-01,1979-01-01,"BEAGLE SPRINGS, MT US"
0.9505,2103.1,METERS,GHCND:USS0013A15S,48.13,-113.02,2020-01-01,1980-01-01,"BADGER PASS, MT US"
0.9993,1920.2,METERS,GHCND:USS0013A19S,48.8,-113.86,2020-01-01,1979-01-01,"FLATTOP MOUNTAIN, MT US"
0.9743,1325.9,METERS,GHCND:USS0013A24S,48.43,-113.94,2020-01-01,1981-01-01,"EMERY CREEK, MT US"
0.9993,1841,METERS,GHCND:USS0013A25S,48.16,-113.95,2020-01-01,1979-01-01,"NOISY BASIN, MT US"
0.9993,1807.5,METERS,GHCND:USS0013A26S,48.3,-113.33,2020-01-01,1981-01-01,"PIKE CREEK, MT US"
0.9993,1493.5,METERS,GHCND:USS0013A27S,48.8,-113.67,2020-01-01,1979-01-01,"MANY GLACIER, MT US"
0.9993,1929.4,METERS,GHCND:USS0013B07S,47.27,-113.76,2020-01-01,1990-01-01,"NORTH FORK JOCKO, MT US"
0.9993,1447.8,METERS,GHCND:USS0013B22S,47.43,-113.78,2020-01-01,1981-01-01,"KRAFT CREEK, MT US"
0.9993,2066.5,METERS,GHCND:USS0013B24S,47.68,-113.96,2020-01-01,1986-01-01,"MOSS PEAK, MT US"
0.9993,1499.6,METERS,GHCND:USS0013B25S,47.68,-114,2020-01-01,1993-01-01,"BISSON CREEK, MT US"
0.9993,2255.5,METERS,GHCND:USS0013C01S,47,-113.93,2020-01-01,1995-01-01,"STUART MOUNTAIN, MT US"
0.9743,2209.8,METERS,GHCND:USS0013C03S,46.24,-113.77,2020-01-01,1981-01-01,"SKALKAHO SUMMIT, MT US"
0.9993,2197.6,METERS,GHCND:USS0013C13S,46.41,-113.43,2020-01-01,1979-01-01,"BLACK PINE, MT US"
0.9755,1905,METERS,GHCND:USS0013C31S,46.87,-113.28,2020-01-01,1979-01-01,"N FK ELK CREEK, MT US"
0.9749,1706.9,METERS,GHCND:USS0013C33S,46.47,-113.39,2020-01-01,1980-01-01,"COMBINATION, MT US"
0.9993,2194.6,METERS,GHCND:USS0013C36S,46.13,-113.31,2020-01-01,1999-01-01,"PETERSON MEADOWS, MT US"
0.9993,1426.5,METERS,GHCND:USS0013C38S,46.88,-113.32,2020-01-01,1979-01-01,"LUBRECHT FLUME, MT US"
0.9493,1761.7,METERS,GHCND:USS0013C39S,46.18,-113.85,2020-01-01,1981-01-01,"DALY CREEK, MT US"
0.9993,2377.4,METERS,GHCND:USS0013C43S,46.27,-113.16,2020-01-01,1981-01-01,"WARM SPRINGS, MT US"
0.9993,2514.6,METERS,GHCND:USS0013C44S,46.1,-113.13,2020-01-01,1981-01-01,"BARKER LAKES, MT US"
0.9749,2316.5,METERS,GHCND:USS0013D10S,45.17,-113.5,2020-01-01,1980-01-01,"BLOODY DICK, MT US"
0.9993,2621.3,METERS,GHCND:USS0013D19S,45.17,-113.58,2020-01-01,1981-01-01,"DARKHORSE LAKE, MT US"
0.9993,1959.9,METERS,GHCND:USS0013D26S,45.88,-113.33,2020-01-01,1980-01-01,"CALVERT CREEK, MT US"
0.9993,2468.9,METERS,GHCND:USS0013E23S,44.99,-113.44,2020-01-01,1980-01-01,"LEMHI RIDGE, MT US"
0.9993,1310.6,METERS,GHCND:USS0014A11S,48.91,-114.77,2020-01-01,1980-01-01,"GRAVE CREEK, MT US"
0.9993,1837.9,METERS,GHCND:USS0014A12S,48.91,-114.86,2020-01-01,1980-01-01,"STAHL PEAK, MT US"
0.9993,1534.7,METERS,GHCND:USS0014A14S,48.31,-114.84,2020-01-01,1979-01-01,"HAND CREEK, MT US"
0.9992,1722.1,METERS,GHCND:USS0014B04S,47.98,-114.35,2020-01-01,2011-01-01,"BLACKTAIL MOUNTAIN, MT US"
0.9993,1874.5,METERS,GHCND:USS0014B05S,47.18,-114.33,2020-01-01,1993-01-01,"SLEEPING WOMAN, MT US"
0.9993,1950.7,METERS,GHCND:USS0014C12S,46.14,-114.51,2020-01-01,1979-01-01,"TWIN LAKES, MT US"
0.9993,1706.9,METERS,GHCND:USS0014C13S,46.14,-114.45,2020-01-01,1981-01-01,"TWELVEMILE CREEK, MT US"
0.9993,1722.1,METERS,GHCND:USS0014D02S,45.73,-114.48,2020-01-01,1981-01-01,"NEZ PERCE CAMP, MT US"
0.969,1966,METERS,GHCND:USS0015A03S,48.97,-115.95,2020-01-01,1988-01-01,"HAWKINS LAKE, MT US"
0.9993,1295.4,METERS,GHCND:USS0015A05S,48.98,-115.82,2020-01-01,1997-01-01,"GARVER CREEK, MT US"
0.9993,1706.9,METERS,GHCND:USS0015A08S,48.57,-115.45,2020-01-01,1988-01-01,"BANFIELD MOUNTAIN, MT US"
0.9993,1554.5,METERS,GHCND:USS0015A12S,48.13,-115.62,2020-01-01,1999-01-01,"POORMAN CREEK, MT US"
0.9993,1844,METERS,GHCND:USS0015C10S,46.98,-115.03,2020-01-01,1981-01-01,"HOODOO BASIN, MT US"
0.8816,1388.4,METERS,GHCND:USW00004130,48.7412,-113.433,2020-01-01,2004-01-01,"ST. MARY 1 SSW, MT US"
0.9992,1820,METERS,GHCND:USW00004137,45.158,-113.0057,2020-01-01,2008-01-01,"DILLON 18 WSW, MT US"
0.916,1545.3,METERS,GHCND:USW00004140,46.8847,-110.2895,2020-01-01,2009-01-01,"LEWISTOWN 42 WSW, MT US"
0.9993,1091.5,METERS,GHCND:USW00024033,45.8069,-108.5422,2021-01-01,1948-01-01,"BILLINGS INTERNATIONAL AIRPORT, MT US"
0.9849,759.9,METERS,GHCND:USW00024035,48.56667,-109.66667,1961-01-01,1893-01-01,"HAVRE WEATHER BUREAU CITY, MT US"
0.925,1263.4,METERS,GHCND:USW00024036,47.0492,-109.4578,2021-01-01,1901-01-01,"LEWISTOWN AIRPORT, MT US"
0.9756,799.8,METERS,GHCND:USW00024037,46.4266,-105.8825,2021-01-01,1938-01-01,"MILES CITY AIRPORT, MT US"
0.4569,836.1,METERS,GHCND:USW00024040,46.13333,-107.53333,1975-01-01,1941-01-01,"CUSTER, MT US"
0.4694,1058.3,METERS,GHCND:USW00024112,47.51667,-111.18333,2014-01-01,1949-01-01,"MALMSTROM AFB, MT US"
0.9624,1349.3,METERS,GHCND:USW00024132,45.788,-111.1608,2021-01-01,1941-01-01,"BOZEMAN GALLATIN FIELD AIRPORT, MT US"
0.9442,1678.2,METERS,GHCND:USW00024135,45.9647,-112.5006,2021-01-01,1895-01-01,"BUTTE BERT MOONEY AIRPORT, MT US"
0.9639,1169.8,METERS,GHCND:USW00024137,48.6033,-112.3752,2021-01-01,1909-01-01,"CUT BANK AIRPORT, MT US"
0.8653,1585,METERS,GHCND:USW00024138,45.2575,-112.5544,2021-01-01,1940-01-01,"DILLON AIRPORT, MT US"
0.9518,1219.2,METERS,GHCND:USW00024139,46.6383,-113.1761,2011-01-01,1949-01-01,"DRUMMOND AVIATION, MT US"
0.9874,1116.8,METERS,GHCND:USW00024143,47.4733,-111.3822,2021-01-01,1938-01-01,"GREAT FALLS AIRPORT, MT US"
0.9752,1166.8,METERS,GHCND:USW00024144,46.6056,-111.9636,2021-01-01,1939-01-01,"HELENA AIRPORT ASOS, MT US"
0.9318,1415.2,METERS,GHCND:USW00024150,45.6983,-110.4408,2021-01-01,1948-01-01,"LIVINGSTON AIRPORT, MT US"
0.9993,972.9,METERS,GHCND:USW00024153,46.9208,-114.0925,2021-01-01,1948-01-01,"MISSOULA INTERNATIONAL AIRPORT, MT US"
0.4122,1837.3,METERS,GHCND:USW00024154,47.45694,-115.645,2021-01-01,1942-01-01,"MULLAN PASS VOR DME, MT US"
0.6852,826,METERS,GHCND:USW00024159,47.1929,-114.8903,2018-01-01,1914-01-01,"SUPERIOR, MT US"
0.9995,1303.9,METERS,GHCND:USW00024161,45.86667,-111.96667,1959-01-01,1949-01-01,"WHITEHALL 7 E, MT US"
0.9858,696.5,METERS,GHCND:USW00094008,48.2138,-106.6214,2021-01-01,1948-01-01,"GLASGOW INTERNATIONAL AIRPORT, MT US"
0.5641,835.5,METERS,GHCND:USW00094010,48.40849,-106.51487,2020-01-01,1959-01-01,"ST. MARIE, MT US"
0.9666,787.9,METERS,GHCND:USW00094012,48.5428,-109.7633,2021-01-01,1961-01-01,"HAVRE AIRPORT ASOS, MT US"
0.9124,605.3,METERS,GHCND:USW00094017,48.09444,-105.57444,2021-01-01,1999-01-01,"WOLF POINT INTERNATIONAL AIRPORT, MT US"
0.9993,811.4,METERS,GHCND:USW00094051,47.32583,-106.9475,2020-01-01,1999-01-01,"JORDAN AIRPORT, MT US"
0.9124,905.6,METERS,GHCND:USW00094055,46.3583,-104.25,2021-01-01,1999-01-01,"BAKER MUNICIPAL AIRPORT, MT US"
0.9992,805.6,METERS,GHCND:USW00094059,48.4887,-105.2096,2020-01-01,2003-01-01,"WOLF POINT 34 NE, MT US"
0.9992,635.5,METERS,GHCND:USW00094060,48.3082,-105.1018,2020-01-01,2003-01-01,"WOLF POINT 29 ENE, MT US"
0.7898,1263.1,METERS,GHCND:USW00094104,46.58333,-112.03333,1954-01-01,1893-01-01,"HELENA, MT US"
0.7996,601.1,METERS,GHCND:US10adam002,40.5093,-98.5493,2019-01-01,2005-01-01,"JUNIATA 6.0 SSW, NE US"
0.866,570,METERS,GHCND:US10adam004,40.4798,-98.4026,2020-01-01,2006-01-01,"AYR 3.5 NE, NE US"
0.9991,601.1,METERS,GHCND:US10adam006,40.4372,-98.5912,2012-01-01,2007-01-01,"ROSELAND 2.8 SW, NE US"
0.7495,566.9,METERS,GHCND:US10adam008,40.4953,-98.2973,2020-01-01,2005-01-01,"GLENVIL 2.3 WSW, NE US"
0.6149,622.1,METERS,GHCND:US10adam010,40.5532,-98.6297,2020-01-01,2008-01-01,"JUNIATA 6.9 WSW, NE US"
1,607.2,METERS,GHCND:US10adam017,40.6567,-98.4789,2006-01-01,2005-01-01,"JUNIATA 4.8 NNE, NE US"
0.7687,597.1,METERS,GHCND:US10adam022,40.5936,-98.4299,2019-01-01,2007-01-01,"HASTINGS 2.2 W, NE US"
0.9084,,,GHCND:US10adam032,40.3571,-98.4208,2020-01-01,2010-01-01,"BLUE HILL 2.2 NE, NE US"
0.4282,,,GHCND:US10adam036,40.56091,-98.401952,2018-01-01,2012-01-01,"HASTINGS 1.9 SSW, NE US"
0.7771,,,GHCND:US10adam051,40.416567,-98.534145,2020-01-01,2012-01-01,"ROSELAND 3.9 SSE, NE US"
1,,,GHCND:US10adam053,40.555075,-98.353764,2014-01-01,2013-01-01,"HASTINGS 2.8 SE, NE US"
0.8565,,,GHCND:US10adam054,40.594882,-98.426962,2020-01-01,2014-01-01,"HASTINGS 2.1 WNW, NE US"
0.6661,,,GHCND:US10adam056,40.579996,-98.371673,2020-01-01,2015-01-01,"HASTINGS 1.0 ESE, NE US"
0.7996,,,GHCND:US10ante003,42.3374,-98.2405,2014-01-01,2010-01-01,"ORCHARD 0.2 ENE, NE US"
0.9986,,,GHCND:US10bann009,41.68038037,-103.6851568,2012-01-01,2011-01-01,"GERING 10.1 S, NE US"
0.4663,573.9,METERS,GHCND:US10boon005,41.6402,-97.9951,2020-01-01,2006-01-01,"ALBION 3.5 S, NE US"
0.6667,591,METERS,GHCND:US10boon006,41.502,-98.158,2007-01-01,2005-01-01,"CEDAR RAPIDS 4.1 SSW, NE US"
0.8565,552.9,METERS,GHCND:US10boon009,41.6685,-97.8945,2013-01-01,2007-01-01,"ALBION 5.9 ESE, NE US"
0.6246,548.9,METERS,GHCND:US10boon010,41.6688667,-98.1166,2020-01-01,2013-01-01,"ALBION 6.1 W, NE US"
0.7495,1236.9,METERS,GHCND:US10box_003,42.017,-102.9953,2011-01-01,2008-01-01,"ALLIANCE 8.6 SW, NE US"
0.9992,1196,METERS,GHCND:US10box_004,42.1486,-102.749,2014-01-01,2008-01-01,"ALLIANCE 7.2 ENE, NE US"
0.9986,1271,METERS,GHCND:US10box_006,42.3653,-102.9952,2009-01-01,2008-01-01,"HEMINGFORD 5.1 ENE, NE US"
0.9991,1310,METERS,GHCND:US10box_008,42.2712,-103.141,2013-01-01,2011-01-01,"HEMINGFORD 4.9 SW, NE US"
1,,,GHCND:US10box_014,42.298151,-102.859583,2014-01-01,2013-01-01,"ALLIANCE 13.6 N, NE US"
0.9993,794.9,METERS,GHCND:US10brow004,42.5375,-100.1208,2011-01-01,2008-01-01,"JOHNSTOWN 4.0 WSW, NE US"
0.9991,,,GHCND:US10brow008,42.3248,-100.061,2014-01-01,2012-01-01,"AINSWORTH 18.7 SW, NE US"
0.7996,694.9,METERS,GHCND:US10buff002,40.7062,-99.1142,2019-01-01,2005-01-01,"KEARNEY 1.8 WNW, NE US"
0.7329,662,METERS,GHCND:US10buff004,40.6908,-99.094,2019-01-01,2005-01-01,"KEARNEY 0.9 SW, NE US"
0.7996,726.9,METERS,GHCND:US10buff006,40.9223,-99.3868,2019-01-01,2005-01-01,"MILLER 0.5 SE, NE US"
0.6996,633.1,METERS,GHCND:US10buff007,40.9903,-98.8699,2014-01-01,2005-01-01,"RAVENNA 3.3 SE, NE US"
0.8566,626.1,METERS,GHCND:US10buff008,40.9593,-98.9631,2018-01-01,2005-01-01,"RAVENNA 5.3 SW, NE US"
1,637.9,METERS,GHCND:US10buff010,40.9789,-99.0637,2006-01-01,2005-01-01,"PLEASANTON 1.4 ENE, NE US"
0.9996,691.9,METERS,GHCND:US10buff013,40.69954,-99.4062,2011-01-01,2005-01-01,"ELM CREEK 2.2 WSW, NE US"
1,718.1,METERS,GHCND:US10buff015,40.84766,-99.32768,2007-01-01,2005-01-01,"AMHERST 3.1 WNW, NE US"
1,,,GHCND:US10buff034,40.81444,-98.84028,2014-01-01,2013-01-01,"GIBBON 4.2 N, NE US"
